gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE
0042500403,1610612752,New York,Knicks,NYK,knicks,1628973,Jalen,Brunson,J. Brunson,jalen-brunson,G,,,35:27,113.9,113.9,126.4,126.4,-12.5,-12.5,0.263,1.0,13.2,0.053,0.083,0.068,13.2,0.5,0.561,0.384,0.384,97.47,97.47,81.23,72.0,0.104
0042500403,1610612752,New York,Knicks,NYK,knicks,1629013,Landry,Shamet,L. Shamet,landry-shamet,,,,23:24,93.2,93.2,129.8,129.8,-36.6,-36.6,0.154,0.0,20.0,0.061,0.08,0.069,0.0,0.188,0.188,0.145,0.145,93.36,93.36,77.8,44.0,-0.041
0042500403,1610612752,New York,Knicks,NYK,knicks,1630540,Miles,McBride,M. McBride,miles-mcbride,,,,8:40,100.0,100.0,94.1,94.1,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.136,0.136,97.0,97.0,80.83,18.0,-0.105
0042500403,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,,,,7:04,64.3,64.3,137.5,137.5,-73.2,-73.2,0.0,0.0,0.0,0.286,0.0,0.2,0.0,0.667,0.644,0.2,0.2,101.89,101.89,84.91,14.0,0.196
0042500403,1610612752,New York,Knicks,NYK,knicks,1630631,Jose,Alvarado,J. Alvarado,jose-alvarado,,,,12:23,131.8,131.8,114.3,114.3,17.5,17.5,0.125,0.0,16.7,0.0,0.25,0.12,0.0,0.4,0.4,0.185,0.185,83.34,83.34,69.45,22.0,0.095
0042500403,1610612752,New York,Knicks,NYK,knicks,203903,Jordan,Clarkson,J. Clarkson,jordan-clarkson,,,,13:15,151.9,151.9,126.9,126.9,24.9,24.9,0.1,0.5,10.0,0.1,0.154,0.13,20.0,0.714,0.714,0.29,0.29,96.0,96.0,80.0,27.0,0.148
0042500403,1610612752,New York,Knicks,NYK,knicks,1631110,Jeremy,Sochan,J. Sochan,jeremy-sochan,,,,0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,125.0,0.0,0.0
0042500403,1610612752,New York,Knicks,NYK,knicks,1642359,Pacôme,Dadiet,P. Dadiet,pacôme-dadiet,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042500403,1610612752,New York,Knicks,NYK,knicks,1642885,Mohamed,Diawara,M. Diawara,mohamed-diawara,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042500403,1610612752,New York,Knicks,NYK,knicks,1630574,Ariel,Hukporti,A. Hukporti,ariel-hukporti,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0042500403,1610612752,New York,Knicks,NYK,knicks,1642278,Tyler,Kolek,T. Kolek,tyler-kolek,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
