GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1630170-1630577-1641705-,D. Vassell - J. Champagnie - V. Wembanyama,1610612759,SAS,20,12,8,0.6,331.946667,279,600,0.465,98,271,0.362,139,164,0.848,69,244,313,177,86.0,60,57,29,130,156,795,155.0,11,25,2736,791,13,14,9,1115,7,5,1023,8,14,736,13,7,7,13,2770,16,3,2759,2780,8,12,1,995840
Lineups,-1626157-1628404-1628969-,K. Towns - J. Hart - M. Bridges,1610612752,NYK,17,14,3,0.824,326.695,290,578,0.502,87,229,0.38,112,136,0.824,54,233,287,194,85.0,62,35,32,131,136,779,84.0,61,1,1826,444,14,12,15,583,13,17,895,29,32,842,34,12,16,6,2769,12,17,2768,2781,24,14,18,980085
Lineups,-1628368-1630170-1641705-,D. Fox - D. Vassell - V. Wembanyama,1610612759,SAS,18,11,7,0.611,321.22,274,583,0.47,86,244,0.352,136,164,0.829,61,238,299,173,78.0,60,55,28,143,142,770,140.0,37,58,2671,783,15,15,13,1068,16,11,1071,10,14,832,21,10,11,15,2761,16,5,2756,2789,17,15,3,963660
Lineups,-1628368-1630170-1642264-,D. Fox - D. Vassell - S. Castle,1610612759,SAS,19,12,7,0.632,315.036667,265,566,0.468,81,228,0.355,137,169,0.811,64,226,290,167,81.0,62,52,29,141,149,748,82.0,21,25,2671,750,18,17,16,1087,19,18,1051,9,13,888,18,15,14,18,2765,12,6,2759,2787,13,17,20,945110
Lineups,-1626157-1628384-1628969-,K. Towns - O. Anunoby - M. Bridges,1610612752,NYK,15,12,3,0.8,306.518333,282,539,0.523,87,211,0.412,114,137,0.832,42,212,254,183,79.0,68,28,36,114,131,765,130.0,90,25,1826,460,20,13,18,495,13,26,691,28,31,828,60,18,26,12,2763,6,38,2783,2770,26,16,5,919555
Lineups,-1628368-1630170-1630577-,D. Fox - D. Vassell - J. Champagnie,1610612759,SAS,19,12,7,0.632,302.351667,261,562,0.464,85,232,0.366,124,147,0.844,62,219,281,162,71.0,56,52,30,126,141,731,115.0,21,25,2671,750,21,19,17,1121,17,15,990,19,26,751,20,17,18,20,2754,21,6,2763,2778,19,18,10,907055
Lineups,-1628368-1641705-1642264-,D. Fox - V. Wembanyama - S. Castle,1610612759,SAS,18,11,7,0.611,299.086667,253,532,0.476,85,234,0.363,119,146,0.815,55,211,266,163,75.0,51,47,26,125,137,710,73.0,37,58,2671,783,23,22,20,996,17,13,1014,21,27,874,31,19,21,19,2759,29,10,2750,2777,23,21,23,897260
Lineups,-1628368-1630577-1642264-,D. Fox - J. Champagnie - S. Castle,1610612759,SAS,19,12,7,0.632,296.673333,248,533,0.465,81,233,0.348,121,145,0.834,55,203,258,156,73.0,53,45,25,116,142,698,62.0,21,25,2671,750,24,25,19,1113,19,14,1098,20,28,774,31,22,24,21,2756,27,11,2748,2771,17,22,27,890020
Lineups,-1626157-1628384-1628404-,K. Towns - O. Anunoby - J. Hart,1610612752,NYK,15,12,3,0.8,293.038333,263,517,0.509,77,203,0.379,108,128,0.844,42,205,247,170,74.0,57,31,32,113,117,711,85.0,90,25,1826,460,26,18,26,565,21,28,896,31,39,749,60,21,28,16,2758,18,26,2768,2769,33,20,16,879115
Lineups,-1628384-1628404-1628969-,O. Anunoby - J. Hart - M. Bridges,1610612752,NYK,15,12,3,0.8,287.28,256,493,0.519,74,192,0.385,108,133,0.812,35,199,234,168,77.0,61,29,30,112,119,694,48.0,90,25,1826,460,28,20,29,518,24,30,874,31,36,886,98,24,30,17,2760,15,35,2763,2767,30,23,42,861840
Lineups,-1630170-1642264-1642844-,D. Vassell - S. Castle - D. Harper,1610612759,SAS,21,13,8,0.619,226.756667,179,387,0.463,54,150,0.36,119,148,0.804,52,178,230,112,81.0,47,33,22,110,125,531,50.0,1,6,2736,771,45,43,43,1141,44,44,1030,21,25,904,37,29,34,42,2765,33,22,2740,2765,27,43,40,680270
Lineups,-1630170-1641705-1642844-,D. Vassell - V. Wembanyama - D. Harper,1610612759,SAS,20,12,8,0.6,208.191667,158,359,0.44,47,145,0.324,115,136,0.846,52,160,212,93,64.0,33,32,22,96,113,478,74.0,11,25,2736,791,48,49,49,1383,59,46,1404,27,32,746,37,39,40,52,2742,57,24,2740,2751,36,44,22,624575
Lineups,-1630577-1641705-1642844-,J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,19,12,7,0.632,194.791667,160,342,0.468,54,158,0.342,81,100,0.81,46,139,185,93,59.0,22,29,18,66,94,455,52.0,21,25,2671,750,54,48,53,1090,44,39,1131,55,57,891,50,51,53,52,2736,117,35,2715,2708,50,50,38,584375
Lineups,-1641705-1642264-1642844-,V. Wembanyama - S. Castle - D. Harper,1610612759,SAS,20,12,8,0.6,191.18,144,318,0.453,54,145,0.372,92,115,0.8,52,154,206,93,70.0,24,28,20,78,101,434,54.0,11,25,2736,791,57,64,58,1245,44,46,955,45,48,908,37,42,44,52,2751,102,38,2732,2731,46,54,35,573540
Lineups,-1629640-1630170-1642844-,K. Johnson - D. Vassell - D. Harper,1610612759,SAS,21,13,8,0.619,162.403333,129,298,0.433,34,100,0.34,98,126,0.778,52,126,178,78,49.0,34,19,18,83,90,390,45.0,1,6,2736,771,75,77,68,1449,101,94,1140,39,42,1046,37,57,54,78,2714,54,68,2715,2736,53,66,44,487210
Lineups,-1630577-1642264-1642844-,J. Champagnie - S. Castle - D. Harper,1610612759,SAS,20,12,8,0.6,154.97,124,265,0.468,49,130,0.377,65,77,0.844,39,111,150,75,55.0,25,22,13,58,72,362,31.0,11,25,2736,791,86,87,88,1089,55,57,905,82,97,748,76,73,70,90,2728,95,52,2641,2671,81,81,82,464910
Lineups,-1628368-1630170-1642844-,D. Fox - D. Vassell - D. Harper,1610612759,SAS,19,12,7,0.632,151.176667,123,291,0.423,30,99,0.303,81,103,0.786,45,106,151,72,35.0,28,21,17,84,73,357,26.0,21,25,2671,750,88,89,74,1560,128,97,1517,55,55,1010,54,81,69,97,2652,74,56,2705,2739,77,84,108,453530
Lineups,-1628436-1630170-1642264-,L. Kornet - D. Vassell - S. Castle,1610612759,SAS,21,13,8,0.619,149.053333,129,274,0.471,27,83,0.325,71,90,0.789,35,108,143,71,49.0,36,21,15,75,74,356,-7.0,1,6,2736,771,90,77,86,1049,165,149,1398,66,76,1003,98,77,78,98,2714,50,56,2671,2727,73,85,2180,447160
Lineups,-1629640-1630170-1642264-,K. Johnson - D. Vassell - S. Castle,1610612759,SAS,21,13,8,0.619,147.683333,117,262,0.447,32,93,0.344,70,91,0.769,39,111,150,77,51.0,28,11,17,74,79,336,5.0,1,6,2736,771,91,98,93,1321,111,111,1116,67,72,1096,76,73,70,83,2721,74,178,2705,2725,64,92,563,443050
Lineups,-1628436-1630170-1642844-,L. Kornet - D. Vassell - D. Harper,1610612759,SAS,21,13,8,0.619,146.8,131,285,0.46,32,93,0.344,67,88,0.761,39,110,149,77,42.0,34,18,16,82,67,361,13.0,1,6,2736,771,92,75,78,1166,111,111,1116,77,77,1138,76,75,73,83,2695,54,72,2685,2735,92,82,230,440400
Lineups,-1629640-1641705-1642844-,K. Johnson - V. Wembanyama - D. Harper,1610612759,SAS,20,12,8,0.6,146.741667,125,261,0.479,42,110,0.382,86,107,0.804,38,114,152,76,38.0,21,18,19,63,77,378,63.0,11,25,2736,791,93,86,95,952,67,80,886,49,53,905,80,69,66,88,2681,122,72,2725,2697,70,71,26,440225
Lineups,-1630170-1630577-1642844-,D. Vassell - J. Champagnie - D. Harper,1610612759,SAS,19,11,8,0.579,141.503333,123,262,0.469,37,109,0.339,70,79,0.886,38,97,135,69,40.0,27,24,18,58,74,353,59.0,21,58,2736,868,101,89,93,1072,85,82,1142,67,90,600,80,95,88,104,2690,82,45,2715,2671,73,86,30,424510
Lineups,-1629640-1642264-1642844-,K. Johnson - S. Castle - D. Harper,1610612759,SAS,21,13,8,0.619,141.116667,117,258,0.453,35,99,0.354,70,93,0.753,38,112,150,77,43.0,24,15,16,62,73,339,36.0,1,6,2736,771,103,98,96,1240,93,97,1062,67,66,1164,80,70,70,83,2699,102,106,2685,2689,77,91,63,423350
Lineups,-1628404-1628973-1630540-,J. Hart - J. Brunson - M. McBride,1610612752,NYK,16,13,3,0.813,141.025,137,265,0.517,50,116,0.431,59,73,0.808,42,98,140,79,36.0,20,17,9,62,65,383,102.0,78,6,1826,456,104,69,88,533,53,72,599,98,102,895,60,93,83,77,2662,133,82,2501,2689,101,68,13,423075
Lineups,-1628368-1641705-1642844-,D. Fox - V. Wembanyama - D. Harper,1610612759,SAS,18,11,7,0.611,137.651667,114,237,0.481,28,91,0.308,67,85,0.788,24,98,122,60,36.0,17,22,12,60,67,323,36.0,37,58,2671,783,106,104,113,933,154,120,1479,77,80,1004,167,93,111,129,2662,165,52,2617,2681,92,98,63,412955
Lineups,-1629640-1641705-1642264-,K. Johnson - V. Wembanyama - S. Castle,1610612759,SAS,19,11,8,0.579,134.691667,103,236,0.436,35,101,0.347,62,81,0.765,37,97,134,71,41.0,16,11,18,58,71,303,-6.0,21,58,2736,868,112,122,116,1424,93,92,1102,91,86,1123,88,95,92,98,2692,183,178,2715,2671,83,111,2082,404075
Lineups,-1628368-1628436-1630170-,D. Fox - L. Kornet - D. Vassell,1610612759,SAS,19,12,7,0.632,131.938333,109,252,0.433,27,79,0.342,60,78,0.769,43,92,135,66,38.0,23,18,16,73,63,305,-14.0,21,25,2671,750,116,111,99,1455,165,163,1131,93,94,1096,58,106,88,115,2681,111,72,2685,2723,107,110,2520,395815
Lineups,-1629640-1630170-1641705-,K. Johnson - D. Vassell - V. Wembanyama,1610612759,SAS,20,12,8,0.6,128.993333,97,221,0.439,28,84,0.333,75,92,0.815,37,95,132,61,44.0,24,13,16,65,75,297,24.0,11,25,2736,791,120,142,131,1396,154,146,1153,62,70,873,88,102,95,127,2702,102,133,2685,2707,72,118,119,386980
Lineups,-1628368-1630577-1642844-,D. Fox - J. Champagnie - D. Harper,1610612759,SAS,19,12,7,0.632,128.883333,118,237,0.498,34,88,0.386,60,77,0.779,30,85,115,55,29.0,20,23,16,46,61,330,56.0,21,25,2671,750,121,96,113,828,101,135,871,93,97,1045,133,120,120,149,2594,133,47,2685,2600,115,94,33,386650
Lineups,-1628368-1629640-1642844-,D. Fox - K. Johnson - D. Harper,1610612759,SAS,19,12,7,0.632,119.88,100,223,0.448,32,80,0.4,68,85,0.8,34,83,117,54,30.0,23,20,13,56,53,300,43.0,21,25,2671,750,143,127,127,1300,111,158,728,72,80,908,106,122,115,154,2602,111,62,2641,2660,138,115,49,359640
Lineups,-1626157-1628404-1630540-,K. Towns - J. Hart - M. McBride,1610612752,NYK,15,13,2,0.867,109.635,105,208,0.505,31,90,0.344,38,43,0.884,23,88,111,67,25.0,17,18,9,53,44,279,89.0,90,6,1314,416,157,116,146,579,121,127,1113,199,247,604,181,112,123,109,2542,165,72,2501,2645,198,133,14,328905
Lineups,-1626157-1628973-1630540-,K. Towns - J. Brunson - M. McBride,1610612752,NYK,16,14,2,0.875,109.563333,106,205,0.517,35,87,0.402,51,58,0.879,27,80,107,67,27.0,16,17,12,52,50,298,83.0,78,1,1314,402,158,113,152,532,93,136,727,126,157,615,149,133,134,109,2571,183,82,2617,2641,151,117,19,328690
Lineups,-1628368-1629640-1641705-,D. Fox - K. Johnson - V. Wembanyama,1610612759,SAS,18,11,7,0.611,105.736667,84,186,0.452,24,77,0.312,60,75,0.8,24,75,99,52,27.0,16,13,14,45,53,252,8.0,37,58,2671,783,163,173,172,1262,205,170,1470,93,101,908,167,147,157,162,2571,183,133,2659,2587,138,159,397,317210
Lineups,-1628973-1629011-1630540-,J. Brunson - M. Robinson - M. McBride,1610612752,NYK,16,13,3,0.813,104.91,95,185,0.514,29,67,0.433,51,80,0.638,33,68,101,49,26.0,15,5,4,43,61,270,39.0,78,6,1826,456,169,148,174,549,136,208,594,126,89,1712,110,173,151,185,2555,209,465,2131,2577,115,138,58,314730
Lineups,-1628969-1628973-1629013-,M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,10,9,1,0.9,104.613333,90,180,0.5,28,61,0.459,53,68,0.779,22,79,101,52,29.0,26,3,11,40,65,261,67.0,281,109,373,383,170,161,184,584,154,237,511,117,115,1044,191,135,151,162,2594,90,695,2589,2557,101,147,25,313840
Lineups,-1628436-1642264-1642844-,L. Kornet - S. Castle - D. Harper,1610612759,SAS,20,13,7,0.65,103.195,90,191,0.471,24,66,0.364,47,60,0.783,19,76,95,52,31.0,28,12,9,47,50,251,14.0,11,6,2671,734,176,161,165,1045,205,214,994,144,148,1031,238,143,168,162,2618,74,158,2501,2608,151,162,215,309585
Lineups,-1629640-1630577-1642844-,K. Johnson - J. Champagnie - D. Harper,1610612759,SAS,21,13,8,0.619,102.755,93,188,0.495,36,84,0.429,42,54,0.778,23,70,93,54,26.0,17,14,8,41,35,264,33.0,1,6,2736,771,179,152,170,838,88,146,601,176,176,1046,181,166,175,154,2555,165,119,2448,2564,291,142,74,308265
Lineups,-1628969-1628973-1629011-,M. Bridges - J. Brunson - M. Robinson,1610612752,NYK,15,12,3,0.8,101.661667,93,174,0.534,25,55,0.455,39,57,0.684,22,71,93,49,31.0,16,4,6,50,61,250,17.0,90,25,1826,460,181,152,195,442,189,280,515,190,159,1530,191,161,175,185,2618,183,563,2319,2630,115,163,170,304985
Lineups,-1628384-1628973-1630540-,O. Anunoby - J. Brunson - M. McBride,1610612752,NYK,12,9,3,0.75,100.046667,91,182,0.5,26,68,0.382,53,67,0.791,30,71,101,47,30.0,15,9,12,52,45,261,54.0,180,109,1826,505,190,160,180,584,178,202,884,117,119,992,133,161,151,200,2602,209,222,2617,2641,189,147,35,300140
Lineups,-1628436-1629640-1642844-,L. Kornet - K. Johnson - D. Harper,1610612759,SAS,21,13,8,0.619,99.393333,80,195,0.41,20,60,0.333,48,64,0.75,33,74,107,45,29.0,25,11,8,45,46,228,19.0,1,6,2736,771,192,191,160,1654,260,243,1153,140,132,1165,110,151,134,211,2594,95,178,2448,2587,180,184,150,298180
Lineups,-1628436-1630577-1642264-,L. Kornet - J. Champagnie - S. Castle,1610612759,SAS,18,11,7,0.611,95.058333,77,166,0.464,21,61,0.344,39,46,0.848,20,69,89,44,35.0,18,17,8,42,44,214,-26.0,37,58,2671,783,204,196,206,1131,247,237,1114,190,223,735,220,170,183,218,2652,151,82,2448,2575,198,196,2695,285175
Lineups,-1629640-1630577-1641705-,K. Johnson - J. Champagnie - V. Wembanyama,1610612759,SAS,19,12,7,0.632,93.838333,76,169,0.45,29,85,0.341,39,53,0.736,23,70,93,52,25.0,8,7,8,36,40,220,-11.0,21,25,2671,750,210,198,202,1291,136,142,1134,190,183,1325,181,166,175,162,2542,453,319,2448,2524,230,193,2424,281515
Lineups,-1628436-1630170-1630577-,L. Kornet - D. Vassell - J. Champagnie,1610612759,SAS,19,12,7,0.632,91.77,83,172,0.483,23,56,0.411,37,43,0.86,22,70,92,49,30.0,18,17,13,50,42,226,-15.0,21,25,2671,750,217,182,198,923,221,271,698,211,247,676,191,166,179,185,2602,151,82,2641,2630,212,187,2540,275310
Lineups,-1628368-1628436-1642844-,D. Fox - L. Kornet - D. Harper,1610612759,SAS,19,12,7,0.632,91.016667,76,179,0.425,22,59,0.373,40,55,0.727,28,66,94,43,25.0,21,13,11,51,39,214,13.0,21,25,2671,750,219,198,186,1538,233,248,952,185,166,1355,145,178,171,224,2542,122,133,2589,2636,243,196,230,273050
Lineups,-1628368-1628436-1630577-,D. Fox - L. Kornet - J. Champagnie,1610612759,SAS,19,12,7,0.632,89.333333,72,160,0.45,25,58,0.431,34,43,0.791,18,61,79,43,27.0,17,15,10,41,42,203,-8.0,21,25,2671,750,225,217,218,1278,189,256,599,246,247,993,256,200,218,224,2571,165,106,2550,2564,212,218,2267,268000
Lineups,-1628969-1628973-1630540-,M. Bridges - J. Brunson - M. McBride,1610612752,NYK,15,13,2,0.867,89.171667,83,159,0.522,33,69,0.478,37,48,0.771,26,56,82,54,23.0,14,8,5,38,45,236,41.0,90,6,1314,416,227,182,222,505,104,197,477,211,208,1093,154,233,207,154,2510,235,264,2249,2541,189,173,53,267515
Lineups,-1628404-1628973-1629011-,J. Hart - J. Brunson - M. Robinson,1610612752,NYK,16,13,3,0.813,88.718333,82,159,0.516,29,61,0.475,33,49,0.673,24,62,86,40,27.0,15,4,5,48,52,226,24.0,78,6,1826,456,229,185,222,537,136,237,480,260,203,1548,167,197,192,249,2571,209,563,2249,2616,143,187,119,266155
Lineups,-1628384-1628973-1629013-,O. Anunoby - J. Brunson - L. Shamet,1610612752,NYK,11,9,2,0.818,85.783333,63,142,0.444,17,48,0.354,47,62,0.758,16,60,76,35,24.0,17,2,10,35,53,190,10.0,216,109,1314,448,238,266,262,1370,316,326,1058,144,139,1147,306,209,228,304,2522,165,889,2550,2510,138,238,318,257350
Lineups,-1628368-1629640-1630170-,D. Fox - K. Johnson - D. Vassell,1610612759,SAS,18,12,6,0.667,85.02,59,160,0.369,17,57,0.298,46,60,0.767,32,53,85,38,24.0,17,11,9,46,41,181,-12.0,37,25,2603,639,242,304,218,1932,316,267,1553,149,148,1118,117,254,194,270,2522,165,178,2501,2600,222,261,2459,255060
Lineups,-1628436-1629640-1630170-,L. Kornet - K. Johnson - D. Vassell,1610612759,SAS,19,13,6,0.684,83.116667,64,161,0.398,12,46,0.261,39,53,0.736,28,59,87,36,23.0,17,7,6,44,37,179,-25.0,21,6,2603,638,251,257,215,1771,463,349,1724,190,183,1325,145,211,186,296,2510,165,319,2319,2580,270,269,2687,249350
Lineups,-1628368-1629640-1630577-,D. Fox - K. Johnson - J. Champagnie,1610612759,SAS,18,11,7,0.611,82.755,63,145,0.434,21,60,0.35,45,55,0.818,19,55,74,34,26.0,12,13,8,33,34,192,-6.0,37,58,2671,783,254,266,255,1441,247,243,1074,156,166,856,238,240,239,319,2555,274,133,2448,2476,312,236,2082,248265
Lineups,-1628368-1628436-1642264-,D. Fox - L. Kornet - S. Castle,1610612759,SAS,15,9,6,0.6,77.948333,58,134,0.433,12,40,0.3,37,47,0.787,18,49,67,31,24.0,15,10,8,33,41,165,-27.0,90,109,2603,791,269,309,287,1450,463,404,1525,211,215,1006,256,282,280,360,2522,209,197,2448,2476,222,304,2704,233845
Lineups,-1628436-1630577-1642844-,L. Kornet - J. Champagnie - D. Harper,1610612759,SAS,21,13,8,0.619,76.483333,72,144,0.5,25,51,0.49,33,41,0.805,18,55,73,35,24.0,23,15,10,33,35,202,30.0,1,6,2736,771,272,217,258,584,189,308,470,260,263,901,256,240,245,304,2522,111,106,2550,2476,291,221,86,229450
Lineups,-1628384-1628973-1629011-,O. Anunoby - J. Brunson - M. Robinson,1610612752,NYK,14,11,3,0.786,75.431667,62,128,0.484,13,39,0.333,29,46,0.63,21,55,76,32,25.0,10,6,4,41,39,166,-16.0,126,58,1826,488,278,280,308,908,432,414,1153,301,223,1734,208,240,228,352,2542,348,385,2131,2564,243,303,2565,226295
Lineups,-203084-1641705-1642264-,H. Barnes - V. Wembanyama - S. Castle,1610612759,SAS,16,9,7,0.563,75.055,56,125,0.448,19,59,0.322,37,45,0.822,20,51,71,39,24.0,10,12,5,26,49,168,19.0,78,109,2671,894,282,325,320,1307,278,248,1411,211,229,850,220,264,256,256,2522,348,158,2249,2354,158,301,150,225165
Lineups,-203084-1628368-1641705-,H. Barnes - D. Fox - V. Wembanyama,1610612759,SAS,14,9,5,0.643,74.655,65,132,0.492,18,55,0.327,34,44,0.773,20,49,69,41,21.0,8,11,4,28,44,182,24.0,126,109,2509,735,285,248,298,846,296,280,1387,246,237,1085,220,282,266,238,2479,453,178,2131,2389,198,257,119,223965
Lineups,-1628404-1628969-1630540-,J. Hart - M. Bridges - M. McBride,1610612752,NYK,15,13,2,0.867,74.655,66,133,0.496,27,65,0.415,22,27,0.815,18,49,67,45,19.0,11,9,4,35,31,181,22.0,90,6,1314,416,285,243,293,830,165,215,685,415,438,875,256,282,280,211,2438,311,222,2131,2510,337,261,129,223965
Lineups,-203084-1630577-1641705-,H. Barnes - J. Champagnie - V. Wembanyama,1610612759,SAS,15,10,5,0.667,72.355,56,117,0.479,20,59,0.339,43,51,0.843,19,45,64,35,30.0,8,12,4,29,51,175,13.0,90,84,2509,639,298,325,347,953,260,248,1146,166,193,752,238,320,304,304,2602,453,158,2131,2412,146,276,230,217065
Lineups,-1628973-1629011-1629013-,J. Brunson - M. Robinson - L. Shamet,1610612752,NYK,11,9,2,0.818,71.358333,57,124,0.46,18,37,0.486,29,45,0.644,19,48,67,33,21.0,11,0,3,31,39,161,-15.0,216,109,1314,448,308,319,327,1165,296,436,471,301,229,1704,238,289,280,338,2479,311,1627,1938,2447,243,318,2540,214075
Lineups,-1626157-1628973-1629013-,K. Towns - J. Brunson - L. Shamet,1610612752,NYK,9,8,1,0.889,70.848333,63,131,0.481,22,58,0.379,35,40,0.875,13,54,67,38,14.0,12,7,9,33,39,183,56.0,350,148,373,390,313,266,300,934,233,256,896,237,277,617,403,247,280,270,2298,274,319,2501,2476,243,253,33,212545
Lineups,-1626157-1628384-1630540-,K. Towns - O. Anunoby - M. McBride,1610612752,NYK,11,8,3,0.727,69.746667,67,130,0.515,22,55,0.4,36,39,0.923,15,54,69,42,19.0,12,7,11,35,30,192,62.0,216,148,1826,594,323,238,303,541,233,280,728,227,290,500,341,247,266,231,2438,274,319,2589,2510,355,236,27,209240
Lineups,-1628404-1628973-1629013-,J. Hart - J. Brunson - L. Shamet,1610612752,NYK,11,9,2,0.818,68.226667,50,115,0.435,15,44,0.341,35,41,0.854,17,50,67,31,16.0,15,5,4,33,33,150,5.0,216,109,1314,448,332,370,353,1434,369,366,1136,237,263,722,282,271,280,360,2355,209,465,2131,2476,320,347,563,204680
Lineups,-1628404-1628969-1629011-,J. Hart - M. Bridges - M. Robinson,1610612752,NYK,16,13,3,0.813,67.383333,60,116,0.517,16,41,0.39,25,35,0.714,13,52,65,30,23.0,12,4,4,33,39,161,15.0,78,6,1826,456,338,299,349,525,335,391,851,357,332,1400,403,259,298,375,2510,274,563,2131,2476,243,318,199,202150
Lineups,-1628436-1629640-1642264-,L. Kornet - K. Johnson - S. Castle,1610612759,SAS,17,10,7,0.588,66.88,53,127,0.417,10,38,0.263,28,37,0.757,18,47,65,31,20.0,16,3,6,33,31,144,-17.0,61,84,2671,859,341,345,311,1597,554,423,1713,316,309,1153,256,300,298,360,2455,183,695,2319,2476,337,368,2583,200640
