GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-203084-1630170-,H. Barnes - D. Vassell,1610612759,SAS,17,9,8,0.529,56.695,46,107,0.43,9,37,0.243,31,38,0.816,20,40,60,28,15.0,14,8,4,21,32,132,23.0,49,109,1130,349,428,411,412,655,500,432,906,329,342,319,304,390,372,413,720,296,330,649,699,359,410,107,170085
Lineups,-1630574-1642278-,A. Hukporti - T. Kolek,1610612752,NYK,7,7,0,1.0,49.565,41,88,0.466,14,36,0.389,13,23,0.565,14,39,53,28,23.0,10,6,4,23,18,109,-4.0,300,158,1,1,453,438,449,402,408,446,315,518,459,924,398,396,400,413,842,382,391,649,719,483,451,713,148695
Lineups,-1628436-1642868-,L. Kornet - C. Bryant,1610612759,SAS,18,11,7,0.611,49.406667,41,89,0.461,13,36,0.361,16,20,0.8,14,38,52,24,18.0,7,4,3,39,16,111,-21.0,29,55,1084,293,454,438,444,440,425,446,428,471,493,361,398,405,409,444,775,465,485,560,852,505,447,1029,148220
Lineups,-203084-1628436-,H. Barnes - L. Kornet,1610612759,SAS,12,7,5,0.583,44.366667,36,89,0.404,4,24,0.167,14,22,0.636,16,32,48,16,12.0,10,4,6,16,21,90,-12.0,159,158,982,327,474,461,444,791,687,537,978,502,467,857,362,439,423,525,660,382,485,750,641,457,480,933,133100
Lineups,-203084-1629640-,H. Barnes - K. Johnson,1610612759,SAS,10,8,2,0.8,42.688333,36,82,0.439,8,27,0.296,20,24,0.833,16,31,47,22,13.0,6,7,5,12,23,100,15.0,210,123,365,141,481,461,467,602,525,511,760,433,447,265,362,447,431,454,685,507,361,705,560,441,460,132,128065
Lineups,-1642278-1642885-,T. Kolek - M. Diawara,1610612752,NYK,6,6,0,1.0,42.6,33,76,0.434,11,32,0.344,9,15,0.6,12,30,42,21,19.0,7,5,4,20,13,86,-12.0,395,197,1,1,482,472,482,628,464,469,515,612,566,893,441,453,457,461,796,465,431,649,686,557,490,933,127800
Lineups,-1630574-1642885-,A. Hukporti - M. Diawara,1610612752,NYK,6,6,0,1.0,40.066667,32,72,0.444,10,28,0.357,9,15,0.6,11,28,39,20,19.0,7,5,4,18,13,83,-12.0,395,197,1,1,489,477,493,559,483,499,442,612,566,893,460,468,470,475,796,465,431,649,668,557,495,933,120200
Lineups,-1642278-1642359-,T. Kolek - P. Dadiet,1610612752,NYK,7,7,0,1.0,39.95,29,66,0.439,10,33,0.303,11,19,0.579,9,36,45,21,18.0,6,4,2,15,16,79,-3.0,300,158,1,1,492,496,507,601,483,460,732,560,507,916,496,419,440,461,775,507,485,451,628,505,505,662,119850
Lineups,-1629013-1630574-,L. Shamet - A. Hukporti,1610612752,NYK,6,6,0,1.0,37.633333,32,67,0.478,11,30,0.367,13,20,0.65,12,26,38,21,13.0,8,5,4,22,15,88,6.0,395,197,1,1,508,477,502,326,464,483,404,518,493,844,441,490,474,461,685,435,431,649,708,523,481,246,112900
Lineups,-1630574-1642359-,A. Hukporti - P. Dadiet,1610612752,NYK,6,6,0,1.0,36.166667,28,61,0.459,9,28,0.321,11,19,0.579,8,34,42,20,17.0,6,4,2,13,16,76,-1.0,395,197,1,1,516,507,519,454,500,499,672,560,507,916,531,427,457,475,754,507,485,451,587,505,514,560,108500
Lineups,-203084-1642868-,H. Barnes - C. Bryant,1610612759,SAS,7,5,2,0.714,36.05,32,56,0.571,12,30,0.4,15,21,0.714,8,28,36,21,13.0,5,2,0,23,18,91,21.0,300,226,365,224,518,477,543,70,445,483,247,489,475,680,531,468,489,461,685,560,617,1,719,483,476,113,108150
Lineups,-1629013-1642278-,L. Shamet - T. Kolek,1610612752,NYK,7,7,0,1.0,34.215,29,59,0.492,10,27,0.37,8,13,0.615,9,26,35,21,14.0,7,5,3,19,10,76,7.0,300,158,1,1,527,496,529,262,483,511,385,635,600,881,496,490,498,461,701,465,431,560,678,630,514,222,102645
Lineups,-203482-1629162-,K. Olynyk - J. McLaughlin,1610612759,SAS,8,6,2,0.75,34.15,29,57,0.509,11,27,0.407,8,11,0.727,6,29,35,19,17.0,6,6,2,16,9,77,5.0,265,197,365,171,528,496,537,164,464,511,230,635,634,643,599,464,498,487,754,507,391,451,641,651,512,286,102450
Lineups,-1642359-1642885-,P. Dadiet - M. Diawara,1610612752,NYK,5,5,0,1.0,33.716667,25,57,0.439,9,29,0.31,9,15,0.6,8,26,34,17,15.0,5,3,2,12,13,68,-6.0,522,226,1,1,531,534,537,605,500,489,711,612,566,893,531,490,500,512,720,560,543,451,560,557,546,794,101150
Lineups,-1629162-1630322-,J. McLaughlin - L. Waters III,1610612759,SAS,8,7,1,0.875,32.9,28,55,0.509,11,26,0.423,4,7,0.571,6,27,33,21,18.0,7,6,2,15,6,71,6.0,265,158,100,111,539,507,547,163,464,522,195,802,753,918,599,480,507,461,775,465,391,451,628,747,531,246,98700
Lineups,-1629011-1630631-,M. Robinson - J. Alvarado,1610612752,NYK,14,11,3,0.786,32.2,27,57,0.474,7,19,0.368,9,13,0.692,12,24,36,16,11.0,8,4,3,12,12,70,24.0,115,55,554,155,543,514,537,353,556,597,396,612,600,739,441,507,489,525,632,435,485,560,560,578,537,103,96600
Lineups,-203482-1630322-,K. Olynyk - L. Waters III,1610612759,SAS,8,7,1,0.875,31.23,25,51,0.49,10,24,0.417,4,7,0.571,5,27,32,18,17.0,6,6,2,13,6,64,4.0,265,158,100,111,557,534,567,267,483,537,207,802,753,918,639,480,512,499,754,507,391,451,587,747,566,321,93690
Lineups,-1626157-1629011-,K. Towns - M. Robinson,1610612752,NYK,9,8,1,0.889,26.983333,25,50,0.5,8,16,0.5,12,14,0.857,9,17,26,14,8.0,7,2,5,13,15,70,8.0,246,123,100,109,592,534,572,177,525,636,49,542,582,213,496,586,558,552,548,465,617,705,587,523,537,204,80950
Lineups,-203903-1630574-,J. Clarkson - A. Hukporti,1610612752,NYK,5,5,0,1.0,26.288333,22,50,0.44,11,24,0.458,16,19,0.842,12,13,25,11,10.0,6,1,3,16,15,71,5.0,522,226,1,1,596,567,572,594,464,537,123,471,507,255,441,649,564,622,617,507,707,560,641,523,531,286,78865
Lineups,-202687-1629162-,B. Biyombo - J. McLaughlin,1610612759,SAS,8,6,2,0.75,23.85,19,35,0.543,5,10,0.5,6,9,0.667,2,22,24,13,14.0,2,5,2,12,7,49,-1.0,265,197,365,171,621,608,671,101,631,750,49,700,682,781,821,524,574,575,701,738,431,451,560,704,631,560,71550
Lineups,-1629013-1642885-,L. Shamet - M. Diawara,1610612752,NYK,4,4,0,1.0,23.466667,20,42,0.476,6,18,0.333,4,5,0.8,6,15,21,13,9.0,4,4,3,14,5,50,1.0,621,252,1,1,625,595,619,333,585,611,555,802,830,361,599,609,609,575,582,623,485,560,609,789,625,437,70400
Lineups,-202687-203482-,B. Biyombo - K. Olynyk,1610612759,SAS,8,6,2,0.75,23.213333,17,33,0.515,4,9,0.444,6,9,0.667,2,23,25,11,14.0,1,5,2,11,7,44,-3.0,265,197,365,171,630,631,681,146,687,777,139,700,682,781,821,517,564,622,701,843,431,451,545,704,659,662,69640
Lineups,-202687-1630322-,B. Biyombo - L. Waters III,1610612759,SAS,8,7,1,0.875,22.513333,17,32,0.531,5,9,0.556,2,5,0.4,1,21,22,13,14.0,2,5,2,9,5,41,-2.0,265,158,100,111,639,631,687,114,631,777,37,890,830,1015,907,529,595,575,701,738,431,451,488,789,675,609,67540
Lineups,-1629162-1642868-,J. McLaughlin - C. Bryant,1610612759,SAS,8,6,2,0.75,21.866667,21,39,0.538,11,25,0.44,6,8,0.75,5,16,21,14,9.0,7,1,1,13,6,59,11.0,265,197,365,171,653,580,637,105,464,528,153,700,714,527,639,602,609,552,582,465,707,299,587,747,585,162,65600
Lineups,-1629013-1642359-,L. Shamet - P. Dadiet,1610612752,NYK,5,5,0,1.0,21.716667,16,36,0.444,5,19,0.263,6,9,0.667,5,22,27,13,8.0,4,3,1,10,8,43,10.0,522,226,1,1,655,647,663,559,631,597,859,700,682,781,639,524,550,575,548,623,543,299,513,685,664,174,65150
Lineups,-1631110-1642278-,J. Sochan - T. Kolek,1610612752,NYK,4,4,0,1.0,21.65,17,34,0.5,4,13,0.308,5,12,0.417,3,17,20,12,9.0,2,2,1,12,7,43,-13.0,621,252,1,1,657,631,677,177,687,693,717,764,618,1012,750,586,625,596,582,738,617,299,560,704,664,951,64950
Lineups,-1630574-1631110-,A. Hukporti - J. Sochan,1610612752,NYK,4,4,0,1.0,19.116667,16,30,0.533,3,9,0.333,5,12,0.417,2,15,17,11,9.0,2,2,1,10,7,40,-13.0,621,252,1,1,686,647,709,110,749,777,555,764,618,1012,821,609,675,622,582,738,617,299,513,704,680,951,57350
Lineups,-202687-203486-,B. Biyombo - M. Plumlee,1610612759,SAS,6,4,2,0.667,18.383333,15,26,0.577,3,7,0.429,6,7,0.857,2,15,17,9,12.0,2,5,1,7,6,39,-2.0,395,252,365,235,695,669,740,66,749,833,173,700,753,213,821,609,675,668,660,738,431,299,426,747,693,609,55150
Lineups,-203486-1629162-,M. Plumlee - J. McLaughlin,1610612759,SAS,6,4,2,0.667,18.383333,15,26,0.577,3,7,0.429,6,7,0.857,2,15,17,9,12.0,2,5,1,7,6,39,-2.0,395,252,365,235,695,669,740,66,749,833,173,700,753,213,821,609,675,668,660,738,431,299,426,747,693,609,55150
Lineups,-1631110-1642885-,J. Sochan - M. Diawara,1610612752,NYK,3,3,0,1.0,18.183333,13,28,0.464,3,11,0.273,4,8,0.5,2,13,15,8,9.0,1,1,1,11,5,33,-15.0,755,319,1,1,698,700,728,410,749,722,830,802,714,940,821,649,708,689,582,843,707,299,545,789,733,973,54550
Lineups,-1630574-1630631-,A. Hukporti - J. Alvarado,1610612752,NYK,7,7,0,1.0,17.716667,12,33,0.364,7,14,0.5,8,13,0.615,9,10,19,8,5.0,5,2,3,12,8,39,2.0,300,158,1,1,708,722,681,919,556,668,49,635,600,881,496,714,646,689,416,560,617,560,560,685,693,397,53150
Lineups,-203482-1642868-,K. Olynyk - C. Bryant,1610612759,SAS,7,6,1,0.857,17.396667,16,31,0.516,9,20,0.45,6,8,0.75,4,14,18,10,7.0,5,1,1,10,5,47,11.0,300,197,100,115,713,647,698,141,500,583,133,700,714,527,704,631,660,644,516,560,707,299,513,789,644,162,52190
Lineups,-203482-203486-,K. Olynyk - M. Plumlee,1610612759,SAS,5,3,2,0.6,16.866667,13,24,0.542,2,6,0.333,6,7,0.857,2,15,17,7,11.0,1,5,1,7,6,34,-5.0,522,319,365,298,725,700,753,102,819,862,555,700,753,213,821,609,675,723,632,843,431,299,426,747,724,756,50600
Lineups,-203486-1630322-,M. Plumlee - L. Waters III,1610612759,SAS,5,4,1,0.8,16.166667,13,23,0.565,3,6,0.5,2,3,0.667,1,13,14,9,11.0,2,5,1,4,4,31,-3.0,522,252,100,141,733,700,766,80,749,862,49,890,895,781,907,649,729,668,632,738,431,299,328,842,755,662,48500
Lineups,-1630322-1642868-,L. Waters III - C. Bryant,1610612759,SAS,7,7,0,1.0,16.146667,15,29,0.517,9,19,0.474,2,4,0.5,4,12,16,12,8.0,6,1,1,9,2,41,12.0,300,158,1,1,734,669,721,138,500,597,109,890,852,940,704,674,689,596,548,507,707,299,488,917,675,150,48440
Lineups,-1631110-1642359-,J. Sochan - P. Dadiet,1610612752,NYK,4,4,0,1.0,15.316667,9,22,0.409,2,9,0.222,5,10,0.5,2,14,16,7,7.0,0,2,1,6,6,25,-13.0,621,252,1,1,744,785,783,771,819,777,922,764,657,940,821,631,689,723,516,956,617,299,399,747,806,951,45950
Lineups,-203084-1629162-,H. Barnes - J. McLaughlin,1610612759,SAS,4,3,1,0.75,14.866667,15,26,0.577,7,16,0.438,5,6,0.833,4,10,14,11,6.0,3,0,0,8,5,42,6.0,621,319,100,171,748,669,740,66,556,636,160,764,793,265,704,714,729,622,471,689,843,1,460,789,669,246,44600
Lineups,-1628973-1630574-,J. Brunson - A. Hukporti,1610612752,NYK,4,4,0,1.0,14.805,17,31,0.548,8,13,0.615,14,15,0.933,8,6,14,8,4.0,2,1,2,9,8,56,11.0,621,252,1,1,750,631,698,95,525,693,31,502,566,128,531,813,729,689,370,738,707,451,488,685,599,162,44415
Lineups,-1630540-1630574-,M. McBride - A. Hukporti,1610612752,NYK,4,4,0,1.0,14.385,13,23,0.565,8,12,0.667,15,17,0.882,3,6,9,7,2.0,2,1,3,12,11,49,11.0,621,252,1,1,756,700,766,80,525,709,24,489,541,177,750,813,820,723,228,738,707,560,560,608,631,162,43155
Lineups,-1630631-1642278-,J. Alvarado - T. Kolek,1610612752,NYK,6,6,0,1.0,12.881667,9,25,0.36,5,9,0.556,3,6,0.5,7,8,15,7,6.0,4,2,2,6,3,26,1.0,395,197,1,1,779,785,748,934,631,777,37,840,793,940,566,755,708,723,471,623,617,451,399,862,800,437,38645
Lineups,-203903-1642278-,J. Clarkson - T. Kolek,1610612752,NYK,3,3,0,1.0,11.181667,10,23,0.435,6,13,0.462,3,4,0.75,6,8,14,6,6.0,4,0,0,4,5,29,3.0,755,319,1,1,808,757,766,624,585,693,116,840,852,527,599,755,729,766,471,623,843,1,328,789,773,357,33545
Lineups,-1629013-1631110-,L. Shamet - J. Sochan,1610612752,NYK,4,3,1,0.75,10.596667,11,18,0.611,3,8,0.375,1,4,0.25,2,9,11,8,2.0,2,1,0,8,2,26,2.0,621,319,100,171,820,742,829,48,749,811,357,962,852,1025,821,730,776,689,228,738,707,1,460,917,800,397,31790
Lineups,-1629162-1629640-,J. McLaughlin - K. Johnson,1610612759,SAS,4,3,1,0.75,10.47,9,20,0.45,5,13,0.385,0,0,0.0,4,4,8,6,5.0,4,1,1,6,2,23,-9.0,621,319,100,171,821,785,807,531,631,693,329,1026,1035,1026,704,895,838,766,416,623,707,299,399,917,823,874,31410
Lineups,-1628404-1630574-,J. Hart - A. Hukporti,1610612752,NYK,4,4,0,1.0,9.8,10,22,0.455,5,10,0.5,10,11,0.909,8,3,11,5,2.0,2,0,0,3,5,35,4.0,621,252,1,1,836,757,783,488,631,750,49,587,634,138,531,941,776,801,228,738,843,1,263,789,722,321,29400
Lineups,-203084-203482-,H. Barnes - K. Olynyk,1610612759,SAS,2,2,0,1.0,9.75,10,18,0.556,5,12,0.417,2,2,1.0,3,6,9,7,3.0,2,0,0,6,2,27,5.0,842,488,1,1,837,757,829,87,631,709,207,890,917,1,750,813,820,723,315,738,843,1,399,917,788,286,29250
Lineups,-203084-1630322-,H. Barnes - L. Waters III,1610612759,SAS,3,3,0,1.0,9.2,9,17,0.529,4,11,0.364,2,2,1.0,4,6,10,7,4.0,2,0,0,7,1,24,5.0,755,319,1,1,855,785,841,115,687,722,415,890,917,1,704,813,797,723,370,738,843,1,426,988,813,286,27600
Lineups,-1628969-1630574-,M. Bridges - A. Hukporti,1610612752,NYK,4,4,0,1.0,8.866667,11,22,0.5,5,10,0.5,6,7,0.857,8,4,12,5,2.0,2,0,0,4,3,33,6.0,621,252,1,1,862,742,783,177,631,750,49,700,753,213,531,895,764,801,228,738,843,1,328,862,733,246,26600
Lineups,-202687-1642868-,B. Biyombo - C. Bryant,1610612759,SAS,6,5,1,0.833,8.613333,7,12,0.583,3,5,0.6,4,6,0.667,1,10,11,5,5.0,1,0,1,7,3,21,7.0,395,226,100,119,870,829,897,60,749,904,32,802,793,781,907,714,776,801,416,843,843,299,426,862,840,222,25840
Lineups,-203903-1642359-,J. Clarkson - P. Dadiet,1610612752,NYK,2,2,0,1.0,7.8,7,15,0.467,4,10,0.4,1,2,0.5,3,7,10,4,4.0,2,0,0,2,4,19,0.0,842,488,1,1,880,829,861,392,687,750,247,962,917,940,750,790,797,835,370,738,843,1,201,842,857,478,23400
Lineups,-203903-1642885-,J. Clarkson - M. Diawara,1610612752,NYK,1,1,0,1.0,7.783333,7,18,0.389,4,9,0.444,1,2,0.5,5,6,11,4,3.0,3,0,0,2,3,19,2.0,969,655,1,1,881,829,829,855,687,777,139,962,917,940,639,813,776,835,315,689,843,1,201,862,857,397,23350
Lineups,-1628436-1641705-,L. Kornet - V. Wembanyama,1610612759,SAS,5,3,2,0.6,7.043333,6,12,0.5,2,5,0.4,0,0,0.0,3,6,9,5,5.0,1,1,0,7,2,14,-4.0,522,319,365,298,901,869,897,177,819,904,247,1026,1035,1026,750,813,820,801,416,843,707,1,426,917,905,713,21130
Lineups,-1629162-1641705-,J. McLaughlin - V. Wembanyama,1610612759,SAS,2,1,1,0.5,7.01,6,10,0.6,4,5,0.8,3,4,0.75,2,2,4,5,7.0,1,0,1,9,3,19,-11.0,842,655,100,350,906,869,931,49,687,904,20,840,852,527,821,993,948,801,516,843,843,299,488,862,857,915,21030
Lineups,-1628384-1630574-,O. Anunoby - A. Hukporti,1610612752,NYK,2,2,0,1.0,7.01,10,13,0.769,5,6,0.833,8,9,0.889,1,4,5,4,2.0,0,1,2,6,5,33,13.0,842,488,1,1,906,757,888,25,631,862,18,635,682,164,907,895,916,835,228,956,707,451,399,789,733,144,21030
Lineups,-1629162-1630170-,J. McLaughlin - D. Vassell,1610612759,SAS,1,0,1,0.0,5.623333,4,7,0.571,2,3,0.667,3,4,0.75,1,2,3,3,6.0,1,0,0,7,3,13,-9.0,969,899,100,899,939,920,973,70,819,986,24,840,852,527,907,993,989,892,471,843,843,1,426,862,914,874,16870
Lineups,-1629162-1630577-,J. McLaughlin - J. Champagnie,1610612759,SAS,2,1,1,0.5,5.426667,6,9,0.667,5,6,0.833,3,4,0.75,1,3,4,6,4.0,2,0,1,3,2,20,4.0,842,655,100,350,942,869,939,33,631,862,18,840,852,527,907,941,948,766,370,738,843,299,263,917,846,321,16280
Lineups,-1629640-1630322-,K. Johnson - L. Waters III,1610612759,SAS,2,2,0,1.0,4.566667,4,10,0.4,2,7,0.286,0,0,0.0,2,2,4,3,2.0,3,1,0,1,0,10,1.0,842,488,1,1,970,920,931,804,819,833,789,1026,1035,1026,821,993,948,892,228,689,707,1,91,1071,950,437,13700
Lineups,-1630631-1642885-,J. Alvarado - M. Diawara,1610612752,NYK,2,2,0,1.0,4.483333,2,11,0.182,1,1,1.0,0,0,0.0,4,2,6,1,2.0,1,2,2,2,0,5,-5.0,842,488,1,1,979,999,915,1098,926,1071,1,1026,1035,1026,704,993,890,983,228,843,617,451,201,1071,1034,756,13450
Lineups,-1629162-1642844-,J. McLaughlin - D. Harper,1610612759,SAS,3,2,1,0.667,4.076667,5,8,0.625,4,6,0.667,0,0,0.0,1,2,3,4,2.0,1,0,1,2,1,14,2.0,755,488,100,235,1002,888,955,40,687,862,24,1026,1035,1026,907,993,989,835,228,843,843,299,201,988,905,397,12230
Lineups,-1630631-1642359-,J. Alvarado - P. Dadiet,1610612752,NYK,2,2,0,1.0,3.883333,2,6,0.333,1,3,0.333,1,2,0.5,1,5,6,2,2.0,1,0,0,2,1,6,3.0,842,488,1,1,1019,999,991,958,926,986,555,962,917,940,907,851,890,947,228,843,843,1,201,988,1011,357,11650
Lineups,-203486-1642868-,M. Plumlee - C. Bryant,1610612759,SAS,2,1,1,0.5,3.733333,4,5,0.8,1,2,0.5,4,4,1.0,1,2,3,2,2.0,1,0,0,3,2,13,4.0,842,655,100,350,1023,920,1029,18,926,1024,49,802,852,1,907,993,989,947,228,843,843,1,263,917,914,321,11200
Lineups,-203482-1629640-,K. Olynyk - K. Johnson,1610612759,SAS,1,1,0,1.0,3.533333,3,8,0.375,2,6,0.333,0,0,0.0,1,1,2,2,1.0,3,1,0,0,0,8,1.0,969,655,1,1,1028,962,955,892,819,862,555,1026,1035,1026,907,1053,1034,947,110,689,707,1,1,1071,986,437,10600
Lineups,-1628436-1629162-,L. Kornet - J. McLaughlin,1610612759,SAS,3,3,0,1.0,2.883333,2,5,0.4,0,3,0.0,0,0,0.0,1,4,5,1,1.0,0,0,0,1,1,4,-1.0,755,319,1,1,1052,999,1029,804,1024,986,1024,1026,1035,1026,907,895,916,983,110,956,843,1,91,988,1050,560,8650
Lineups,-1629162-1642264-,J. McLaughlin - S. Castle,1610612759,SAS,1,0,1,0.0,2.583333,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,3.0,0,0,0,5,1,2,-11.0,969,899,100,899,1068,1051,1082,958,1024,1071,1024,1026,1035,1026,907,1111,1086,1073,315,956,843,1,376,988,1083,915,7750
Lineups,-1630631-1631110-,J. Alvarado - J. Sochan,1610612752,NYK,1,1,0,1.0,2.033333,2,4,0.5,1,2,0.5,0,2,0.0,1,1,2,2,0.0,1,0,0,1,1,5,0.0,969,655,1,1,1078,999,1054,177,926,1024,49,1026,917,1026,907,1053,1034,947,1,843,843,1,91,988,1034,478,6100
Lineups,-203482-1642844-,K. Olynyk - D. Harper,1610612759,SAS,1,1,0,1.0,1.583333,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,1,0.0,0,0,0,0,1,5,0.0,969,655,1,1,1099,999,1082,33,926,1024,49,1026,1035,1026,1032,1053,1086,983,1,956,843,1,1,988,1034,478,4750
Lineups,-203482-1628436-,K. Olynyk - L. Kornet,1610612759,SAS,1,1,0,1.0,1.516667,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,1,1.0,0,0,0,1,0,2,2.0,969,655,1,1,1108,1051,1082,958,1024,1024,1024,1026,1035,1026,907,941,948,983,110,956,843,1,91,1071,1083,397,4550
Lineups,-1628436-1630322-,L. Kornet - L. Waters III,1610612759,SAS,1,1,0,1.0,1.516667,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,1,1.0,0,0,0,1,0,2,2.0,969,655,1,1,1108,1051,1082,958,1024,1024,1024,1026,1035,1026,907,941,948,983,110,956,843,1,91,1071,1083,397,4550
Lineups,-202687-203084-,B. Biyombo - H. Barnes,1610612759,SAS,1,1,0,1.0,1.466667,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0.0,0,0,0,1,0,2,-2.0,969,655,1,1,1110,1051,1098,177,1024,1128,1024,1026,1035,1026,1032,1111,1129,983,1,956,843,1,91,1071,1083,609,4400
Lineups,-1630540-1642359-,M. McBride - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.25,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,-2.0,969,655,1,1,1114,1112,1131,1112,1024,1071,1024,1026,1035,1026,1032,1111,1129,1073,110,956,843,1,1,1071,1129,609,3750
Lineups,-1630540-1642278-,M. McBride - T. Kolek,1610612752,NYK,1,1,0,1.0,1.25,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1.0,0,0,0,0,0,0,-2.0,969,655,1,1,1114,1112,1131,1112,1024,1071,1024,1026,1035,1026,1032,1111,1129,1073,110,956,843,1,1,1071,1129,609,3750
Lineups,-1630540-1631110-,M. McBride - J. Sochan,1610612752,NYK,2,1,1,0.5,1.075,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0.0,0,0,0,0,0,2,-1.0,842,655,100,350,1121,1051,1098,177,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,1,956,843,1,1,1071,1083,560,3225
Lineups,-1628384-1631110-,O. Anunoby - J. Sochan,1610612752,NYK,1,1,0,1.0,0.915,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0.0,0,0,0,0,0,2,-1.0,969,655,1,1,1128,1051,1098,177,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,1,956,843,1,1,1071,1083,560,2745
Lineups,-202687-1630170-,B. Biyombo - D. Vassell,1610612759,SAS,1,1,0,1.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1.0,0,0,0,0,0,0,0.0,969,655,1,1,1132,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,110,956,843,1,1,1071,1129,478,2640
Lineups,-1630170-1630322-,D. Vassell - L. Waters III,1610612759,SAS,1,1,0,1.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1.0,0,0,0,0,0,0,0.0,969,655,1,1,1132,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,110,956,843,1,1,1071,1129,478,2640
Lineups,-203482-1630170-,K. Olynyk - D. Vassell,1610612759,SAS,1,1,0,1.0,0.88,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1.0,0,0,0,0,0,0,0.0,969,655,1,1,1132,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,110,956,843,1,1,1071,1129,478,2640
Lineups,-1628973-1631110-,J. Brunson - J. Sochan,1610612752,NYK,1,1,0,1.0,0.778333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,2,-1.0,969,655,1,1,1137,1051,1098,177,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,1,1071,1083,560,2335
Lineups,-203903-1631110-,J. Clarkson - J. Sochan,1610612752,NYK,1,1,0,1.0,0.778333,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,2,-1.0,969,655,1,1,1137,1051,1098,177,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,1,1071,1083,560,2335
Lineups,-1628368-1629162-,D. Fox - J. McLaughlin,1610612759,SAS,1,1,0,1.0,0.216667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,-2.0,969,655,1,1,1156,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,1,1071,1129,609,650
Lineups,-1628404-1631110-,J. Hart - J. Sochan,1610612752,NYK,1,0,1,0.0,0.16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,969,899,100,899,1157,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,1,1071,1129,478,480
Lineups,-1626157-1631110-,K. Towns - J. Sochan,1610612752,NYK,1,0,1,0.0,0.16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,969,899,100,899,1157,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,1,1071,1129,478,480
Lineups,-1628969-1631110-,M. Bridges - J. Sochan,1610612752,NYK,1,1,0,1.0,0.136667,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0.0,0,0,0,0,0,0,0.0,969,655,1,1,1159,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1053,1086,1073,1,956,843,1,1,1071,1129,478,410
Lineups,-1628973-1642885-,J. Brunson - M. Diawara,1610612752,NYK,1,1,0,1.0,0.1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0,0,-1.0,969,655,1,1,1160,1112,1152,1112,1024,1128,1024,1026,1035,1026,1032,1111,1129,1073,1,956,843,1,91,1071,1129,560,300
