season,game_id,series_id,game_date,feature_cutoff_date,team_a_id,team_b_id,team_a,team_b,actual_home_team_id,actual_away_team_id,perspective,home_court,rest_diff,travel_miles_diff,travel_data_available,playoff_games_team_a,playoff_games_team_b,playoff_possessions_team_a,playoff_possessions_team_b,recent_net_rating_diff,injury_data_available,rotation_data_available,lineup_data_available,injury_strength_diff,rotation_strength_diff,lineup_strength_diff,team_score,opponent_score,won,regular_net_rating_diff,blended_net_rating_diff,net_rating_diff,net_rating_playoff_weight_a,net_rating_playoff_weight_b,regular_efg_pct_diff,blended_efg_pct_diff,efg_pct_diff,efg_pct_playoff_weight_a,efg_pct_playoff_weight_b,regular_tov_pct_diff,blended_tov_pct_diff,tov_pct_diff,tov_pct_playoff_weight_a,tov_pct_playoff_weight_b,regular_oreb_pct_diff,blended_oreb_pct_diff,oreb_pct_diff,oreb_pct_playoff_weight_a,oreb_pct_playoff_weight_b,regular_fta_rate_diff,blended_fta_rate_diff,fta_rate_diff,fta_rate_playoff_weight_a,fta_rate_playoff_weight_b,regular_pace_diff,blended_pace_diff,pace_diff,pace_playoff_weight_a,pace_playoff_weight_b
2023-24,0042300172,2023-24:1610612742:1610612746,2024-04-23,2024-04-21,1610612746,1610612742,LAC,DAL,1610612746,1610612742,home,1.0,0.0,0.0,1,1,1,96.72,94.52,25.102673663142177,0,0,0,,,,93.0,96.0,0,1.2999999999999998,3.5802167464510237,1.2999999999999998,0.097,0.095,-0.0010000000000000009,0.004700944771183324,-0.0010000000000000009,0.051,0.0499,0.010000000000000009,0.014728804248048857,0.010000000000000009,0.1214,0.119,0.025999999999999968,0.026788914067058023,0.025999999999999968,0.1214,0.119,0.0,-0.019366701555637217,0.0,0.0746,0.073,-2.6699999999999875,-1.7435081744429084,-2.6699999999999875,0.1947,0.1911
2023-24,0042300172,2023-24:1610612742:1610612746,2024-04-23,2024-04-21,1610612742,1610612746,DAL,LAC,1610612746,1610612742,away,-1.0,0.0,0.0,1,1,1,94.52,96.72,-25.102673663142177,0,0,0,,,,96.0,93.0,1,-1.2999999999999998,-3.5802167464510237,-1.2999999999999998,0.095,0.097,0.0010000000000000009,-0.004700944771183324,0.0010000000000000009,0.0499,0.051,-0.010000000000000009,-0.014728804248048857,-0.010000000000000009,0.119,0.1214,-0.025999999999999968,-0.026788914067058023,-0.025999999999999968,0.119,0.1214,0.0,0.019366701555637217,0.0,0.073,0.0746,2.6699999999999875,1.7435081744429084,2.6699999999999875,0.1911,0.1947
2023-24,0042300102,2023-24:1610612738:1610612748,2024-04-24,2024-04-21,1610612738,1610612748,BOS,MIA,1610612738,1610612748,home,1.0,0.0,0.0,1,1,1,90.04,89.64,44.52381816123767,0,0,0,,,,101.0,111.0,0,9.899999999999999,13.040032313042788,9.899999999999999,0.0909,0.0906,0.039999999999999925,0.04126569111417,0.039999999999999925,0.0476,0.0474,-0.009000000000000008,-0.008039680414966041,-0.009000000000000008,0.114,0.1135,0.025999999999999968,0.03758860532242758,0.025999999999999968,0.114,0.1135,0.0,0.008397934773569787,0.0,0.0698,0.0695,1.1000000000000085,0.966554118467954,1.1000000000000085,0.1837,0.1831
2023-24,0042300102,2023-24:1610612738:1610612748,2024-04-24,2024-04-21,1610612748,1610612738,MIA,BOS,1610612738,1610612748,away,-1.0,0.0,0.0,1,1,1,89.64,90.04,-44.52381816123767,0,0,0,,,,111.0,101.0,1,-9.899999999999999,-13.040032313042788,-9.899999999999999,0.0906,0.0909,-0.039999999999999925,-0.04126569111417,-0.039999999999999925,0.0474,0.0476,0.009000000000000008,0.008039680414966041,0.009000000000000008,0.1135,0.114,-0.025999999999999968,-0.03758860532242758,-0.025999999999999968,0.1135,0.114,0.0,-0.008397934773569787,0.0,0.0695,0.0698,-1.1000000000000085,-0.966554118467954,-1.1000000000000085,0.1831,0.1837
2023-24,0042300142,2023-24:1610612740:1610612760,2024-04-24,2024-04-21,1610612760,1610612740,OKC,NOP,1610612760,1610612740,home,1.0,0.0,0.0,1,1,1,95.72,95.96,4.173629247595329,0,0,0,,,,124.0,92.0,1,2.7,2.8431179806776097,2.7,0.0961,0.0963,0.014999999999999902,0.016852261437003024,0.014999999999999902,0.0505,0.0506,-0.007000000000000006,-0.007374350256155987,-0.007000000000000006,0.1203,0.1206,-0.028000000000000025,-0.04183125307033744,-0.028000000000000025,0.1203,0.1206,0.0,0.0043994865446960185,0.0,0.0739,0.074,2.1499999999999915,1.689577917679415,2.1499999999999915,0.1931,0.1935
2023-24,0042300142,2023-24:1610612740:1610612760,2024-04-24,2024-04-21,1610612740,1610612760,NOP,OKC,1610612760,1610612740,away,-1.0,0.0,0.0,1,1,1,95.96,95.72,-4.173629247595329,0,0,0,,,,92.0,124.0,0,-2.7,-2.8431179806776097,-2.7,0.0963,0.0961,-0.014999999999999902,-0.016852261437003024,-0.014999999999999902,0.0506,0.0505,0.007000000000000006,0.007374350256155987,0.007000000000000006,0.1206,0.1203,0.028000000000000025,0.04183125307033744,0.028000000000000025,0.1206,0.1203,0.0,-0.0043994865446960185,0.0,0.074,0.0739,-2.1499999999999915,-1.689577917679415,-2.1499999999999915,0.1935,0.1931
2023-24,0042300113,2023-24:1610612752:1610612755,2024-04-25,2024-04-22,1610612755,1610612752,PHI,NYK,1610612755,1610612752,home,1.0,0.0,0.0,1,2,2,187.36,189.44,-10.616034747386156,0,0,0,,,,125.0,114.0,1,-1.8000000000000003,-3.3196650820750953,-1.8000000000000003,0.1723,0.1739,-0.008000000000000007,-0.0037107687380992793,-0.008000000000000007,0.0943,0.0952,-0.016000000000000014,-0.01006054482787569,-0.016000000000000014,0.2111,0.213,-0.041000000000000036,-0.06468886471151708,-0.041000000000000036,0.2111,0.213,0.0,-0.0018694487268237636,0.0,0.135,0.1363,2.210000000000008,1.1762732760897592,2.210000000000008,0.319,0.3214
2023-24,0042300113,2023-24:1610612752:1610612755,2024-04-25,2024-04-22,1610612752,1610612755,NYK,PHI,1610612755,1610612752,away,-1.0,0.0,0.0,1,2,2,189.44,187.36,10.616034747386156,0,0,0,,,,114.0,125.0,0,1.8000000000000003,3.3196650820750953,1.8000000000000003,0.1739,0.1723,0.008000000000000007,0.0037107687380992793,0.008000000000000007,0.0952,0.0943,0.016000000000000014,0.01006054482787569,0.016000000000000014,0.213,0.2111,0.041000000000000036,0.06468886471151708,0.041000000000000036,0.213,0.2111,0.0,0.0018694487268237636,0.0,0.1363,0.135,-2.210000000000008,-1.1762732760897592,-2.210000000000008,0.3214,0.319
2023-24,0042300133,2023-24:1610612739:1610612753,2024-04-25,2024-04-22,1610612753,1610612739,ORL,CLE,1610612753,1610612739,home,1.0,0.0,0.0,1,2,2,197.64,191.68,-24.66415894533796,0,0,0,,,,121.0,83.0,1,-0.2999999999999998,-4.642129077078232,-0.2999999999999998,0.1801,0.1756,-0.016000000000000014,-0.024115137138943643,-0.016000000000000014,0.0989,0.0962,0.011999999999999983,0.003936714070965408,0.011999999999999983,0.2202,0.215,0.022999999999999965,0.0014583579500757615,0.022999999999999965,0.2202,0.215,0.0,0.007070895179167425,0.0,0.1414,0.1377,-0.25,0.8061629327744413,-0.25,0.3307,0.324
2023-24,0042300133,2023-24:1610612739:1610612753,2024-04-25,2024-04-22,1610612739,1610612753,CLE,ORL,1610612753,1610612739,away,-1.0,0.0,0.0,1,2,2,191.68,197.64,24.66415894533796,0,0,0,,,,83.0,121.0,0,0.2999999999999998,4.642129077078232,0.2999999999999998,0.1756,0.1801,0.016000000000000014,0.024115137138943643,0.016000000000000014,0.0962,0.0989,-0.011999999999999983,-0.003936714070965408,-0.011999999999999983,0.215,0.2202,-0.022999999999999965,-0.0014583579500757615,-0.022999999999999965,0.215,0.2202,0.0,-0.007070895179167425,0.0,0.1377,0.1414,0.25,-0.8061629327744413,0.25,0.324,0.3307
2023-24,0042300153,2023-24:1610612743:1610612747,2024-04-25,2024-04-22,1610612747,1610612743,LAL,DEN,1610612747,1610612743,home,1.0,0.0,0.0,1,2,2,188.08,191.12,-13.713961569571582,0,0,0,,,,105.0,112.0,0,-4.9,-6.426537294964236,-4.9,0.1729,0.1752,0.0039999999999998925,0.007867463674020359,0.0039999999999998925,0.0946,0.096,0.007000000000000006,0.019437001568545623,0.007000000000000006,0.2118,0.2145,-0.055999999999999994,-0.07280977401692124,-0.055999999999999994,0.2118,0.2145,0.0,0.011458520349606538,0.0,0.1355,0.1374,3.9499999999999886,2.2071235194127325,3.9499999999999886,0.3198,0.3233
2023-24,0042300153,2023-24:1610612743:1610612747,2024-04-25,2024-04-22,1610612743,1610612747,DEN,LAL,1610612747,1610612743,away,-1.0,0.0,0.0,1,2,2,191.12,188.08,13.713961569571582,0,0,0,,,,112.0,105.0,1,4.9,6.426537294964236,4.9,0.1752,0.1729,-0.0039999999999998925,-0.007867463674020359,-0.0039999999999998925,0.096,0.0946,-0.007000000000000006,-0.019437001568545623,-0.007000000000000006,0.2145,0.2118,0.055999999999999994,0.07280977401692124,0.055999999999999994,0.2145,0.2118,0.0,-0.011458520349606538,0.0,0.1374,0.1355,-3.9499999999999886,-2.2071235194127325,-3.9499999999999886,0.3233,0.3198
2023-24,0042300123,2023-24:1610612749:1610612754,2024-04-26,2024-04-23,1610612754,1610612749,IND,MIL,1610612754,1610612749,home,1.0,0.0,0.0,1,2,2,194.4,194.96,2.0546580410712085,0,0,0,,,,121.0,118.0,1,0.2999999999999998,0.6132076655741545,0.2999999999999998,0.1776,0.1781,0.010000000000000009,0.009692081198122815,0.010000000000000009,0.0975,0.0977,-0.0020000000000000018,-0.0026066864922596605,-0.0020000000000000018,0.2174,0.2178,0.02899999999999997,0.03831685859584022,0.02899999999999997,0.2174,0.2178,0.0,-0.00042230540667068106,0.0,0.1394,0.1398,1.6499999999999915,1.020707911462992,1.6499999999999915,0.3271,0.3277
2023-24,0042300123,2023-24:1610612749:1610612754,2024-04-26,2024-04-23,1610612749,1610612754,MIL,IND,1610612754,1610612749,away,-1.0,0.0,0.0,1,2,2,194.96,194.4,-2.0546580410712085,0,0,0,,,,118.0,121.0,0,-0.2999999999999998,-0.6132076655741545,-0.2999999999999998,0.1781,0.1776,-0.010000000000000009,-0.009692081198122815,-0.010000000000000009,0.0977,0.0975,0.0020000000000000018,0.0026066864922596605,0.0020000000000000018,0.2178,0.2174,-0.02899999999999997,-0.03831685859584022,-0.02899999999999997,0.2178,0.2174,0.0,0.00042230540667068106,0.0,0.1398,0.1394,-1.6499999999999915,-1.020707911462992,-1.6499999999999915,0.3277,0.3271
2023-24,0042300163,2023-24:1610612750:1610612756,2024-04-26,2024-04-23,1610612756,1610612750,PHX,MIN,1610612756,1610612750,home,1.0,0.0,0.0,1,2,2,193.36,194.88,-38.12133437684491,0,0,0,,,,109.0,126.0,0,-3.1999999999999997,-9.390312263531474,-3.1999999999999997,0.1768,0.178,0.005999999999999894,0.0016333678337957513,0.005999999999999894,0.097,0.0977,0.006000000000000005,0.011664359293671822,0.006000000000000005,0.2164,0.2178,0.01699999999999996,-0.013574991739169429,0.01699999999999996,0.2164,0.2178,0.0,-0.003621832945284953,0.0,0.1388,0.1397,1.2099999999999937,0.5686330713291881,1.2099999999999937,0.3259,0.3276
2023-24,0042300163,2023-24:1610612750:1610612756,2024-04-26,2024-04-23,1610612750,1610612756,MIN,PHX,1610612756,1610612750,away,-1.0,0.0,0.0,1,2,2,194.88,193.36,38.12133437684491,0,0,0,,,,126.0,109.0,1,3.1999999999999997,9.390312263531474,3.1999999999999997,0.178,0.1768,-0.005999999999999894,-0.0016333678337957513,-0.005999999999999894,0.0977,0.097,-0.006000000000000005,-0.011664359293671822,-0.006000000000000005,0.2178,0.2164,-0.01699999999999996,0.013574991739169429,-0.01699999999999996,0.2178,0.2164,0.0,0.003621832945284953,0.0,0.1397,0.1388,-1.2099999999999937,-0.5686330713291881,-1.2099999999999937,0.3276,0.3259
2023-24,0042300173,2023-24:1610612742:1610612746,2024-04-26,2024-04-23,1610612742,1610612746,DAL,LAC,1610612742,1610612746,home,1.0,0.0,0.0,1,2,2,185.4,190.16,-9.587225473898322,0,0,0,,,,101.0,90.0,1,-1.2999999999999998,-2.7203881767746965,-1.2999999999999998,0.1708,0.1744,0.0010000000000000009,0.00034136737342105317,0.0010000000000000009,0.0934,0.0956,-0.010000000000000009,-0.007200620212711825,-0.010000000000000009,0.2094,0.2136,-0.025999999999999968,-0.025737358964569024,-0.025999999999999968,0.2094,0.2136,0.0,0.021552464284886053,0.0,0.1338,0.1368,2.6699999999999875,1.0863389043935001,2.6699999999999875,0.3167,0.3222
2023-24,0042300173,2023-24:1610612742:1610612746,2024-04-26,2024-04-23,1610612746,1610612742,LAC,DAL,1610612742,1610612746,away,-1.0,0.0,0.0,1,2,2,190.16,185.4,9.587225473898322,0,0,0,,,,90.0,101.0,0,1.2999999999999998,2.7203881767746965,1.2999999999999998,0.1744,0.1708,-0.0010000000000000009,-0.00034136737342105317,-0.0010000000000000009,0.0956,0.0934,0.010000000000000009,0.007200620212711825,0.010000000000000009,0.2136,0.2094,0.025999999999999968,0.025737358964569024,0.025999999999999968,0.2136,0.2094,0.0,-0.021552464284886053,0.0,0.1368,0.1338,-2.6699999999999875,-1.0863389043935001,-2.6699999999999875,0.3222,0.3167
2023-24,0042300103,2023-24:1610612738:1610612748,2024-04-27,2024-04-24,1610612748,1610612738,MIA,BOS,1610612748,1610612738,home,1.0,0.0,0.0,1,2,2,182.56,186.28,-10.845914013320819,0,0,0,,,,84.0,104.0,0,-9.899999999999999,-10.041489758194462,-9.899999999999999,0.1686,0.1715,-0.039999999999999925,-0.03457197271385537,-0.039999999999999925,0.0921,0.0938,0.009000000000000008,0.00878835273478347,0.009000000000000008,0.2069,0.2102,-0.025999999999999968,-0.03668806181868989,-0.025999999999999968,0.2069,0.2102,0.0,-0.009793483061432212,0.0,0.132,0.1344,-1.1000000000000085,-1.317078933781545,-1.1000000000000085,0.3134,0.3177
2023-24,0042300103,2023-24:1610612738:1610612748,2024-04-27,2024-04-24,1610612738,1610612748,BOS,MIA,1610612748,1610612738,away,-1.0,0.0,0.0,1,2,2,186.28,182.56,10.845914013320819,0,0,0,,,,104.0,84.0,1,9.899999999999999,10.041489758194462,9.899999999999999,0.1715,0.1686,0.039999999999999925,0.03457197271385537,0.039999999999999925,0.0938,0.0921,-0.009000000000000008,-0.00878835273478347,-0.009000000000000008,0.2102,0.2069,0.025999999999999968,0.03668806181868989,0.025999999999999968,0.2102,0.2069,0.0,0.009793483061432212,0.0,0.1344,0.132,1.1000000000000085,1.317078933781545,1.1000000000000085,0.3177,0.3134
2023-24,0042300134,2023-24:1610612739:1610612753,2024-04-27,2024-04-25,1610612753,1610612739,ORL,CLE,1610612753,1610612739,home,1.0,0.0,0.0,1,3,3,291.68,288.4,9.65414951349797,0,0,0,,,,112.0,89.0,1,-0.2999999999999998,2.121084509730835,-0.2999999999999998,0.2448,0.2427,-0.016000000000000014,-0.015587050670070601,-0.016000000000000014,0.1394,0.1381,0.011999999999999983,-0.0010855677390482488,0.011999999999999983,0.2941,0.2918,0.022999999999999965,0.021753392923579806,0.022999999999999965,0.2941,0.2918,0.0,0.006672839307885037,0.0,0.1955,0.1938,-0.25,0.31238444833967094,-0.25,0.4217,0.4189
2023-24,0042300134,2023-24:1610612739:1610612753,2024-04-27,2024-04-25,1610612739,1610612753,CLE,ORL,1610612753,1610612739,away,-1.0,0.0,0.0,1,3,3,288.4,291.68,-9.65414951349797,0,0,0,,,,89.0,112.0,0,0.2999999999999998,-2.121084509730835,0.2999999999999998,0.2427,0.2448,0.016000000000000014,0.015587050670070601,0.016000000000000014,0.1381,0.1394,-0.011999999999999983,0.0010855677390482488,-0.011999999999999983,0.2918,0.2941,-0.022999999999999965,-0.021753392923579806,-0.022999999999999965,0.2918,0.2941,0.0,-0.006672839307885037,0.0,0.1938,0.1955,0.25,-0.31238444833967094,0.25,0.4189,0.4217
2023-24,0042300143,2023-24:1610612740:1610612760,2024-04-27,2024-04-24,1610612740,1610612760,NOP,OKC,1610612740,1610612760,home,1.0,0.0,0.0,1,2,2,188.2,186.52,-36.294495546029836,0,0,0,,,,85.0,106.0,0,-2.7,-8.496063061013155,-2.7,0.1729,0.1717,-0.014999999999999902,-0.024493017235004633,-0.014999999999999902,0.0947,0.0939,0.007000000000000006,0.016541873441968516,0.007000000000000006,0.2119,0.2104,0.028000000000000025,0.04333997202558687,0.028000000000000025,0.2119,0.2104,0.0,-0.003430837318992963,0.0,0.1356,0.1345,-2.1499999999999915,-1.2081063822569007,-2.1499999999999915,0.32,0.318
2023-24,0042300143,2023-24:1610612740:1610612760,2024-04-27,2024-04-24,1610612760,1610612740,OKC,NOP,1610612740,1610612760,away,-1.0,0.0,0.0,1,2,2,186.52,188.2,36.294495546029836,0,0,0,,,,106.0,85.0,1,2.7,8.496063061013155,2.7,0.1717,0.1729,0.014999999999999902,0.024493017235004633,0.014999999999999902,0.0939,0.0947,-0.007000000000000006,-0.016541873441968516,-0.007000000000000006,0.2104,0.2119,-0.028000000000000025,-0.04333997202558687,-0.028000000000000025,0.2104,0.2119,0.0,0.003430837318992963,0.0,0.1345,0.1356,2.1499999999999915,1.2081063822569007,2.1499999999999915,0.318,0.32
2023-24,0042300154,2023-24:1610612743:1610612747,2024-04-27,2024-04-25,1610612747,1610612743,LAL,DEN,1610612747,1610612743,home,1.0,0.0,0.0,1,3,3,284.56,289.8,-13.92970596378451,0,0,0,,,,119.0,108.0,1,-4.9,-7.073843025569664,-4.9,0.2402,0.2436,0.0039999999999998925,0.007410143436956562,0.0039999999999998925,0.1365,0.1387,0.007000000000000006,0.011710800617258918,0.007000000000000006,0.289,0.2928,-0.055999999999999994,-0.07887429501485463,-0.055999999999999994,0.289,0.2928,0.0,0.007473706168035721,0.0,0.1917,0.1945,3.9499999999999886,1.5856762587822715,3.9499999999999886,0.4157,0.4201
2023-24,0042300154,2023-24:1610612743:1610612747,2024-04-27,2024-04-25,1610612743,1610612747,DEN,LAL,1610612747,1610612743,away,-1.0,0.0,0.0,1,3,3,289.8,284.56,13.92970596378451,0,0,0,,,,108.0,119.0,0,4.9,7.073843025569664,4.9,0.2436,0.2402,-0.0039999999999998925,-0.007410143436956562,-0.0039999999999998925,0.1387,0.1365,-0.007000000000000006,-0.011710800617258918,-0.007000000000000006,0.2928,0.289,0.055999999999999994,0.07887429501485463,0.055999999999999994,0.2928,0.289,0.0,-0.007473706168035721,0.0,0.1945,0.1917,-3.9499999999999886,-1.5856762587822715,-3.9499999999999886,0.4201,0.4157
2023-24,0042300114,2023-24:1610612752:1610612755,2024-04-28,2024-04-25,1610612755,1610612752,PHI,NYK,1610612755,1610612752,home,1.0,0.0,0.0,1,3,3,279.88,285.8,0.7071910154836928,0,0,0,,,,92.0,97.0,0,-1.8000000000000003,-1.1852753772359073,-1.8000000000000003,0.2372,0.241,-0.008000000000000007,-4.001824300081669e-05,-0.008000000000000007,0.1346,0.137,-0.016000000000000014,-0.006578088615038433,-0.016000000000000014,0.2856,0.2899,-0.041000000000000036,-0.06124389161252558,-0.041000000000000036,0.2856,0.2899,0.0,0.011981874080379873,0.0,0.1891,0.1924,2.210000000000008,0.49140654016341045,2.210000000000008,0.4117,0.4167
2023-24,0042300114,2023-24:1610612752:1610612755,2024-04-28,2024-04-25,1610612752,1610612755,NYK,PHI,1610612755,1610612752,away,-1.0,0.0,0.0,1,3,3,285.8,279.88,-0.7071910154836928,0,0,0,,,,97.0,92.0,1,1.8000000000000003,1.1852753772359073,1.8000000000000003,0.241,0.2372,0.008000000000000007,4.001824300081669e-05,0.008000000000000007,0.137,0.1346,0.016000000000000014,0.006578088615038433,0.016000000000000014,0.2899,0.2856,0.041000000000000036,0.06124389161252558,0.041000000000000036,0.2899,0.2856,0.0,-0.011981874080379873,0.0,0.1924,0.1891,-2.210000000000008,-0.49140654016341045,-2.210000000000008,0.4167,0.4117
